db_index,method,ratio,result,time,error,timeperformance,lam_1,lam_01,lam_001
37,random,0.8,1161741.0,27.87,15580.9906424,0.535961538462,15581.5266039,15581.0442386,15580.996002
37,random,0.9,2652110.0,32.65,6821.45550379,0.627884615385,6822.0833884,6821.51829225,6821.46178263
38,random,0.3,1202.0,11.24,56093.0210834,0.255454545455,56093.2765379,56093.0466288,56093.0236379
38,random,0.4,8759.0,13.21,94797.5170758,0.300227272727,94797.8173031,94797.5470985,94797.5200781
38,random,0.5,42530.0,14.16,3212.25674088,0.321818181818,3212.57855906,3212.28892269,3212.25995906
38,random,0.6,151771.0,16.75,8541.09561297,0.380681818182,8541.47629479,8541.13368115,8541.09941979
38,random,0.7,446686.0,18.88,3553.28783092,0.429090909091,3553.71692183,3553.33074001,3553.29212183
38,random,0.8,1134692.0,23.08,2407.77158765,0.524545454545,2408.29613311,2407.8240422,2407.77683311
38,random,0.9,2586297.0,26.98,2336.30338714,0.613181818182,2336.91656896,2336.36470532,2336.30951896
39,random,0.3,1184.0,14.66,206793.473409,0.248474576271,206793.721883,206793.498256,206793.475893
39,random,0.4,9192.0,17.74,13573.693682,0.300677966102,13573.99436,13573.7237498,13573.6966888
39,random,0.5,43947.0,21.82,2160.66731698,0.369830508475,2161.03714749,2160.70430003,2160.67101529
39,random,0.6,157431.0,27.71,11457.5919547,0.469661016949,11458.0616157,11457.6389208,11457.5966513
39,random,0.7,462242.0,31.61,10663.349148,0.535762711864,10663.8849108,10663.4027243,10663.3545057
39,random,0.8,1168503.0,39.73,22654.7351153,0.673389830508,22655.4085052,22654.8024543,22654.7418492
39,random,0.9,2674996.0,47.25,1708.8362267,0.800847457627,1709.63707416,1708.91631145,1708.84423518
40,random,0.3,1221.0,11.09,51295.5430473,0.264047619048,51295.8070949,51295.569452,51295.5456877
40,random,0.4,9163.0,11.85,58925.0594856,0.282142857143,58925.3416285,58925.0876999,58925.062307
40,random,0.5,42867.0,12.13,45033.0633973,0.28880952381,45033.3522069,45033.0922783,45033.0662854
40,random,0.6,155480.0,15.74,32193.3998267,0.374761904762,32193.7745886,32193.4373029,32193.4035743
40,random,0.7,451758.0,19.12,26142.5803228,0.455238095238,26143.0355609,26142.6258466,26142.5848752
40,random,0.8,1147747.0,20.65,31358.155068,0.491666666667,31358.6467347,31358.2042347,31358.1599847
40,random,0.9,2625350.0,21.58,11875.206212,0.51380952381,11875.7200215,11875.2575929,11875.2113501
41,random,0.3,1208.0,11.3,107109.814086,0.297368421053,107110.111454,107109.843823,107109.81706
41,random,0.4,9417.0,12.53,113461.704155,0.329736842105,113462.033892,113461.737129,113461.707453
41,random,0.5,44298.0,14.22,37470.7047991,0.374210526316,37471.0790097,37470.7422202,37470.7085412
41,random,0.6,157201.0,15.1,6017.2133705,0.397368421053,6017.61073892,6017.25310734,6017.21734419
41,random,0.7,460877.0,17.46,15156.8237562,0.459473684211,15157.2832299,15156.8697035,15156.8283509
41,random,0.8,1173656.0,19.61,7433.44825775,0.516052631579,7433.96431038,7433.49986301,7433.45341827
41,random,0.9,2681921.0,24.37,6866.42642305,0.641315789474,6867.06773884,6866.49055463,6866.43283621
42,random,0.2,72.0,8.88,308983.112632,0.306206896552,308983.418839,308983.143253,308983.115695
42,random,0.3,1179.0,8.9,134737.610768,0.306896551724,134737.917664,134737.641457,134737.613837
42,random,0.4,9131.0,9.67,44224.9940154,0.333448275862,44225.3274637,44225.0273602,44224.9973499
42,random,0.5,42700.0,10.8,61568.2578689,0.372413793103,61568.6302827,61568.2951103,61568.261593
42,random,0.6,155173.0,11.15,25973.1466318,0.384482758621,25973.5311145,25973.18508,25973.1504766
42,random,0.7,460012.0,12.51,78436.9824254,0.431379310345,78437.4138047,78437.0255633,78436.9867392
42,random,0.8,1152229.0,12.14,5339.04781092,0.418620689655,5339.46643161,5339.08967299,5339.05199713
42,random,0.9,2638741.0,15.22,20773.6358558,0.524827586207,20774.1606834,20773.6883385,20773.6411041
43,random,0.3,1189.0,9.79,53351.3360498,0.315806451613,53351.6518562,53351.3676304,53351.3392079
43,random,0.4,8910.0,10.34,53711.6456382,0.333548387097,53711.9791866,53711.6789931,53711.6489737
43,random,0.5,43416.0,10.27,65409.1747158,0.331290322581,65409.5060061,65409.2078448,65409.1780287
43,random,0.6,153377.0,10.95,1877.61147275,0.353225806452,1877.96469855,1877.64679533,1877.61500501
43,random,0.7,453286.0,13.7,33015.2117634,0.441935483871,33015.6536988,33015.2559569,33015.2161827
43,random,0.8,1150332.0,15.81,21609.438475,0.51,21609.948475,21609.489475,21609.443575
43,random,0.9,2620623.0,17.92,18921.3705594,0.578064516129,18921.9486239,18921.4283659,18921.37634
44,random,0.3,1225.0,14.05,49340.6529344,0.21953125,49340.8724657,49340.6748875,49340.6551297
44,random,0.4,9053.0,16.42,27847.2905682,0.2565625,27847.5471307,27847.3162245,27847.2931339
44,random,0.5,43559.0,18.27,22799.0418381,0.28546875,22799.3273069,22799.070385,22799.0446928
44,random,0.6,153672.0,21.89,52178.8176861,0.34203125,52179.1597173,52178.8518892,52178.8211064
44,random,0.7,454147.0,24.17,17350.0022509,0.37765625,17350.3799072,17350.0400165,17350.0060275
44,random,0.8,1152835.0,33.91,27264.1926128,0.52984375,27264.7224566,27264.2455972,27264.1979113
44,random,0.9,2640748.0,41.93,155.017158899,0.65515625,155.672315149,155.082674524,155.023710462
45,random,0.3,1210.0,10.98,13062.7591423,0.233617021277,13062.9927594,13062.782504,13062.7614785
45,random,0.4,9247.0,12.7,95416.9813449,0.270212765957,95417.2515577,95417.0083662,95416.984047
45,random,0.5,43710.0,14.76,47702.6847436,0.314042553191,47702.9987861,47702.7161478,47702.687884
45,random,0.6,154593.0,16.89,13736.0581013,0.359361702128,13736.417463,13736.0940375,13736.0616949
45,random,0.7,456376.0,16.45,15337.2625135,0.35,15337.6125135,15337.2975135,15337.2660135
45,random,0.8,1155633.0,22.9,8236.96679729,0.487234042553,8237.45403133,8237.0155207,8236.97166963
45,random,0.9,2642774.0,27.82,10097.0682402,0.591914893617,10097.6601551,10097.1274317,10097.0741593
46,random,0.2,57.0,8.27,860400.577499,0.2584375,860400.835937,860400.603343,860400.580084
46,random,0.3,1201.0,9.5,3612.99361161,0.296875,3613.29048661,3613.02329911,3612.99658036
46,random,0.4,9177.0,10.56,110546.213129,0.33,110546.543129,110546.246129,110546.216429
46,random,0.5,42988.0,10.72,13483.6703216,0.335,13484.0053216,13483.7038216,13483.6736716
46,random,0.6,154452.0,12.04,38798.0438515,0.37625,38798.4201015,38798.0814765,38798.047614
46,random,0.7,451968.0,12.89,19536.8308932,0.4028125,19537.2337057,19536.8711745,19536.8349213
46,random,0.8,1144743.0,14.78,2515.70129741,0.461875,2516.16317241,2515.74748491,2515.70591616
46,random,0.9,2607383.0,17.2,6250.20116618,0.5375,6250.73866618,6250.25491618,6250.20654118
47,random,0.3,1198.0,13.49,51192.0888037,0.236666666667,51192.3254704,51192.1124704,51192.0911704
47,random,0.4,9075.0,15.2,7558.37944254,0.266666666667,7558.6461092,7558.4061092,7558.3821092
47,random,0.5,42911.0,17.38,37484.7965905,0.304912280702,37485.1015027,37484.8270817,37484.7996396
47,random,0.6,153779.0,21.69,26301.2212957,0.380526315789,26301.601822,26301.2593483,26301.2251009
47,random,0.7,453466.0,24.23,3516.43576576,0.425087719298,3516.86085348,3516.47827453,3516.44001664
47,random,0.8,1149035.0,28.01,23272.7730628,0.491403508772,23273.2644663,23272.8222032,23272.7779769
47,random,0.9,2629622.0,35.97,999.769776057,0.631052631579,1000.40082869,999.83288132,999.776086583
48,random,0.3,1182.0,10.01,122193.528352,0.294411764706,122193.822764,122193.557793,122193.531296
48,random,0.4,8906.0,10.51,93190.403822,0.309117647059,93190.7129397,93190.4347338,93190.4069132
48,random,0.5,42363.0,11.91,105478.937731,0.350294117647,105479.288025,105478.97276,105478.941234
48,random,0.6,153365.0,13.26,39359.070881,0.39,39359.460881,39359.109881,39359.074781
48,random,0.7,452057.0,14.66,18913.0948295,0.431176470588,18913.526006,18913.1379472,18913.0991413
48,random,0.8,1150850.0,17.28,12980.4839795,0.508235294118,12980.9922148,12980.534803,12980.4890618
48,random,0.9,2624954.0,20.14,9091.00790408,0.592352941176,9091.60025702,9091.06713937,9091.01382761
49,random,0.3,1250.0,14.71,159087.339729,0.219552238806,159087.559281,159087.361684,159087.341925
49,random,0.4,9094.0,18.36,6782.76918452,0.274029850746,6783.04321437,6782.79658751,6782.77192482
49,random,0.5,43155.0,23.88,32327.1352069,0.356417910448,32327.4916248,32327.1708486,32327.138771
49,random,0.6,154606.0,26.94,22765.060409,0.402089552239,22765.4624986,22765.100618,22765.0644299
49,random,0.7,456693.0,30.31,9682.58325393,0.452388059701,9683.03564199,9682.62849274,9682.58777781
49,random,0.8,1154479.0,34.94,23219.6646497,0.521492537313,23220.1861423,23219.716799,23219.6698647
49,random,0.9,2638411.0,41.26,8503.36555429,0.615820895522,8503.98137519,8503.42713638,8503.3717125
50,random,0.2,71.0,10.08,247020.999957,0.214468085106,247021.214425,247021.021404,247021.002102
50,random,0.3,1186.0,12.78,84390.4184651,0.271914893617,84390.69038,84390.4456566,84390.4211843
50,random,0.4,9074.0,13.23,28246.4398966,0.281489361702,28246.721386,28246.4680455,28246.4427115
50,random,0.5,43163.0,14.74,15837.6405762,0.313617021277,15837.9541932,15837.6719379,15837.6437124
50,random,0.6,154925.0,17.22,35719.6521942,0.366382978723,35720.0185771,35719.6888325,35719.655858
50,random,0.7,450707.0,20.6,15611.7383612,0.43829787234,15612.176659,15611.7821909,15611.7427441
50,random,0.8,1152250.0,25.06,13320.8877653,0.533191489362,13321.4209567,13320.9410844,13320.8930972
50,random,0.9,2614158.0,30.6,11992.793429,0.651063829787,11993.4444928,11992.8585353,11992.7999396
51,random,0.3,1232.0,13.16,51902.8452369,0.239272727273,51903.0845096,51902.8691642,51902.8476296
51,random,0.4,9097.0,15.31,30410.9505467,0.278363636364,30411.2289103,30410.9783831,30410.9533303
51,random,0.5,43698.0,17.68,11240.521069,0.321454545455,11240.8425235,11240.5532144,11240.5242835
51,random,0.6,156660.0,20.37,24784.5749733,0.370363636364,24784.9453369,24784.6120097,24784.5786769
51,random,0.7,457303.0,20.74,8381.2222614,0.377090909091,8381.59935231,8381.25997049,8381.22603231
51,random,0.8,1160984.0,27.31,17709.4302215,0.496545454545,17709.926767,17709.4798761,17709.435187
51,random,0.9,2651305.0,34.18,7028.20136777,0.621454545455,7028.82282231,7028.26351322,7028.20758231
52,random,0.3,1192.0,14.53,140674.253634,0.23435483871,140674.487989,140674.27707,140674.255978
52,random,0.4,9351.0,15.61,112561.694123,0.251774193548,112561.945897,112561.719301,112561.696641
52,random,0.5,43409.0,18.75,36426.5040944,0.302419354839,36426.8065138,36426.5343363,36426.5071186
52,random,0.6,155617.0,19.15,23217.8552622,0.308870967742,23218.1641332,23217.8861493,23217.8583509
52,random,0.7,458997.0,25.56,1183.49488126,0.412258064516,1183.90713932,1183.53610706,1183.49900384
52,random,0.8,1164465.0,30.82,12079.9187619,0.497096774194,12080.4158587,12079.9684716,12079.9237329
52,random,0.9,2656279.0,37.59,7579.07102313,0.606290322581,7579.67731345,7579.13165216,7579.07708603
53,random,0.3,1212.0,12.55,60083.7041988,0.272826086957,60083.9770249,60083.7314814,60083.706927
53,random,0.4,9163.0,14.38,11584.9405144,0.312608695652,11585.2531231,11584.9717753,11584.9436405
53,random,0.5,44060.0,15.52,36083.6252528,0.337391304348,36083.9626441,36083.658992,36083.6286267
53,random,0.6,156530.0,17.63,1001.40194964,0.383260869565,1001.78521051,1001.44027572,1001.40578224
53,random,0.7,460128.0,20.62,4640.80957332,0.448260869565,4641.25783419,4640.8543994,4640.81405592
53,random,0.8,1168726.0,24.42,2032.51447313,0.530869565217,2033.0453427,2032.56756009,2032.51978183
53,random,0.9,2661382.0,31.19,7154.60376364,0.678043478261,7155.28180711,7154.67156798,7154.61054407
54,random,0.3,1197.0,9.64,42019.1162755,0.344285714286,42019.4605612,42019.1507041,42019.1197184
54,random,0.4,9216.0,10.45,106709.855421,0.373214285714,106710.228635,106709.892742,106709.859153
54,random,0.5,43025.0,11.66,9281.74168173,0.416428571429,9282.1581103,9281.78332458,9281.74584601
54,random,0.6,155747.0,13.0,57352.1216607,0.464285714286,57352.5859464,57352.1680893,57352.1263036
54,random,0.7,453255.0,12.82,7644.05106004,0.457857142857,7644.50891718,7644.09684575,7644.05563861
54,random,0.8,1153998.0,14.53,14059.3347722,0.518928571429,14059.8537008,14059.3866651,14059.3399615
54,random,0.9,2627289.0,18.36,7843.19904299,0.655714285714,7843.85475728,7843.26461442,7843.20560014
55,random,0.2,59.0,10.38,756283.352148,0.253170731707,756283.605319,756283.377465,756283.35468
55,random,0.3,1244.0,11.28,141950.174898,0.27512195122,141950.45002,141950.20241,141950.17765
55,random,0.4,8983.0,12.76,63933.0587843,0.311219512195,63933.3700038,63933.0899063,63933.0618965
55,random,0.5,43574.0,14.04,31035.4964314,0.34243902439,31035.8388704,31035.5306753,31035.4998558
55,random,0.8,1159692.0,21.28,11697.1524255,0.519024390244,11697.6714499,11697.2043279,11697.1576157
55,random,0.9,2632827.0,25.46,10053.104566,0.620975609756,10053.7255417,10053.1666636,10053.1107758
56,random,0.2,74.0,10.63,424653.337983,0.21693877551,424653.554922,424653.359677,424653.340153
56,random,0.3,1245.0,12.72,119596.20237,0.259591836735,119596.461962,119596.228329,119596.204966
56,random,0.4,8933.0,13.37,121125.036082,0.272857142857,121125.308939,121125.063367,121125.03881
56,random,0.5,43694.0,15.57,19392.1331774,0.317755102041,19392.4509325,19392.1649529,19392.136355
56,random,0.6,155422.0,17.54,10551.8206466,0.357959183673,10552.1786058,10551.8564425,10551.8242262
56,random,0.7,456063.0,23.54,14727.6503942,0.480408163265,14728.1308023,14727.698435,14727.6551982
56,random,0.8,1162096.0,26.86,3757.60352142,0.548163265306,3758.15168468,3757.65833774,3757.60900305
56,random,0.9,2652454.0,33.0,4030.77626914,0.673469387755,4031.44973853,4030.84361608,4030.78300384
57,random,0.2,69.0,10.33,119586.774606,0.264871794872,119587.039478,119586.801093,119586.777255
57,random,0.3,1195.0,11.21,9911.17121909,0.287435897436,9911.45865499,9911.19996268,9911.17409345
57,random,0.4,8968.0,11.44,2373.15197348,0.293333333333,2373.44530681,2373.18130681,2373.15490681
57,random,0.5,42648.0,14.37,16007.3004589,0.368461538462,16007.6689204,16007.337305,16007.3041435
57,random,0.6,153325.0,15.59,12468.3977581,0.399743589744,12468.7975017,12468.4377324,12468.4017555
57,random,0.7,448025.0,18.14,14459.1901773,0.465128205128,14459.6553055,14459.2366902,14459.1948286
57,random,0.8,1147974.0,18.78,26582.100922,0.481538461538,26582.5824605,26582.1490759,26582.1057374
57,random,0.9,2596654.0,24.58,14929.098526,0.630256410256,14929.7287824,14929.1615516,14929.1048285
58,random,0.3,1235.0,10.18,59348.9276522,0.328387096774,59349.2560393,59348.9604909,59348.9309361
58,random,0.4,9148.0,11.42,5685.03370354,0.368387096774,5685.40209064,5685.07054225,5685.03738742
58,random,0.5,44124.0,11.12,59206.8315174,0.358709677419,59207.1902271,59206.8673884,59206.8351045
58,random,0.6,155399.0,14.42,26206.2011791,0.465161290323,26206.6663404,26206.2476953,26206.2058308
58,random,0.7,459304.0,14.62,9657.79603993,0.471612903226,9658.26765284,9657.84320122,9657.80075606
58,random,0.8,1165104.0,18.13,4280.02194416,0.584838709677,4280.60678287,4280.08042803,4280.02779254
58,random,0.9,2658734.0,17.95,2305.68189125,0.579032258065,2306.26092351,2305.73979447,2305.68768157
59,random,0.3,1255.0,13.35,160881.477088,0.256730769231,160881.733819,160881.502761,160881.479655
59,random,0.4,8985.0,15.97,93741.1796924,0.307115384615,93741.4868078,93741.210404,93741.1827636
59,random,0.5,43037.0,18.05,68235.5780071,0.347115384615,68235.9251225,68235.6127187,68235.5814783
59,random,0.6,154884.0,20.85,33796.4174508,0.400961538462,33796.8184123,33796.4575469,33796.4214604
59,random,0.7,455917.0,24.09,20619.5362872,0.463269230769,20619.9995564,20619.5826141,20619.5409199
59,random,0.8,1164702.0,29.85,4518.92559771,0.574038461538,4519.49963617,4518.98300156,4518.9313381
59,random,0.9,2649153.0,36.62,6986.3257147,0.704230769231,6987.02994547,6986.39613778,6986.33275701
60,random,0.3,1215.0,15.94,60100.6217834,0.270169491525,60100.8919529,60100.6488004,60100.6244851
60,random,0.4,9072.0,16.98,80365.4391953,0.287796610169,80365.7269919,80365.467975,80365.4420733
60,random,0.5,44031.0,22.6,18757.8130392,0.383050847458,18758.1960901,18757.8513443,18757.8168697
60,random,0.6,155685.0,24.5,44671.2519487,0.415254237288,44671.6672029,44671.2934741,44671.2561012
60,random,0.7,460352.0,27.06,6288.35179625,0.458644067797,6288.81044032,6288.39766066,6288.35638269
60,random,0.8,1169919.0,35.93,9995.22197923,0.608983050847,9995.83096228,9995.28287753,9995.22806906
60,random,0.9,2667241.0,40.99,8561.69691015,0.694745762712,8562.39165591,8561.76638472,8561.70385761
61,random,0.3,1249.0,13.33,158327.312257,0.2666,158327.578857,158327.338917,158327.314923
61,random,0.4,9054.0,14.49,27239.3510223,0.2898,27239.6408223,27239.3800023,27239.3539203
61,random,0.5,43214.0,16.88,21047.4138067,0.3376,21047.7514067,21047.4475667,21047.4171827
61,random,0.6,154233.0,20.91,32239.8403494,0.4182,32240.2585494,32239.8821694,32239.8445314
61,random,0.7,456954.0,24.29,16622.1943367,0.4858,16622.6801367,16622.2429167,16622.1991947
61,random,0.8,1157091.0,29.1,7008.58250885,0.582,7009.16450885,7008.64070885,7008.58832885
61,random,0.9,2634060.0,31.53,13806.744752,0.6306,13807.375352,13806.807812,13806.751058
62,random,0.3,1255.0,12.7,118255.477088,0.282222222222,118255.75931,118255.50531,118255.47991
62,random,0.4,9101.0,13.49,66078.1923629,0.299777777778,66078.4921407,66078.2223407,66078.1953607
62,random,0.5,43354.0,15.2,70571.837603,0.337777777778,70572.1753808,70571.8713808,70571.8409808
62,random,0.6,155879.0,17.72,41061.8248483,0.393777777778,41062.2186261,41061.8642261,41061.8287861
62,random,0.7,463750.0,20.23,31549.1020708,0.449555555556,31549.5516263,31549.1470263,31549.1065663
62,random,0.8,1172513.0,24.99,935.798903625,0.555333333333,936.354236959,935.854436959,935.804456959
62,random,0.9,2672610.0,29.6,636.852756474,0.657777777778,637.510534252,636.918534252,636.859334252
63,random,0.2,65.0,7.56,237083.676096,0.328695652174,237084.004791,237083.708965,237083.679383
63,random,0.3,1201.0,8.48,17247.0063884,0.368695652174,17247.375084,17247.043258,17247.0100754
63,random,0.4,9000.0,9.29,17565.0865033,0.403913043478,17565.4904163,17565.1268946,17565.0905424
63,random,0.5,43574.0,9.66,67102.4964314,0.42,67102.9164314,67102.5384314,67102.5006314
63,random,0.6,155992.0,11.04,72667.0012462,0.48,72667.4812462,72667.0492462,72667.0060462
63,random,0.7,452070.0,10.75,88.7693732856,0.467391304348,89.2367645899,88.816112416,88.7740471986
63,random,0.8,1151764.0,12.66,10036.0930024,0.550434782609,10036.6434372,10036.1480459,10036.0985068
63,random,0.9,2629749.0,14.53,19587.3913727,0.631739130435,19588.0231118,19587.4545466,19587.3976901
64,random,0.3,1223.0,11.84,41530.5979908,0.281904761905,41530.8798956,41530.6261813,41530.6008099
64,random,0.4,9099.0,12.33,1297.9285452,0.293571428571,1298.22211663,1297.95790234,1297.93148091
64,random,0.5,42989.0,14.04,48374.2327055,0.334285714286,48374.5669913,48374.2661341,48374.2360484
64,random,0.6,154407.0,16.32,24786.1789295,0.388571428571,24786.5675009,24786.2177867,24786.1828152
64,random,0.7,454633.0,19.18,10196.4505795,0.456666666667,10196.9072462,10196.4962462,10196.4551462
64,random,0.8,1160065.0,21.3,8414.19861176,0.507142857143,8414.70575461,8414.24932604,8414.20368318
64,random,0.9,2639504.0,25.73,1170.30936879,0.612619047619,1170.92198784,1170.3706307,1170.31549498
65,random,0.2,71.0,7.71,254485.999957,0.335217391304,254486.335174,254486.033479,254486.003309
65,random,0.3,1257.0,7.6,245487.532031,0.330434782609,245487.862466,245487.565075,245487.535336
65,random,0.4,8989.0,8.64,15793.4215087,0.375652173913,15793.7971608,15793.4590739,15793.4252652
65,random,0.5,42839.0,9.83,17876.7786381,0.427391304348,17877.2060294,17876.8213772,17876.782912
65,random,0.6,156746.0,10.58,107899.867399,0.46,107900.327399,107899.913399,107899.871999
65,random,0.7,452734.0,11.9,16383.9308526,0.517391304348,16384.4482439,16383.9825918,16383.9360266
65,random,0.8,1155859.0,12.07,37960.5303558,0.524782608696,37961.0551384,37960.582834,37960.5356036
65,random,0.9,2631573.0,13.0,31832.6900757,0.565217391304,31833.255293,31832.7465974,31832.6957278
66,random,0.3,1234.0,15.59,115171.90018,0.268793103448,115172.168974,115171.92706,115171.902868
66,random,0.4,8961.0,17.62,58631.7287951,0.303793103448,58632.0325882,58631.7591744,58631.731833
66,random,0.5,43177.0,21.02,790.001803415,0.362413793103,790.364217208,790.038044794,790.005427553
66,random,0.6,154433.0,34.92,172.183544931,0.602068965517,172.785613897,172.243751828,172.189565621
66,random,0.7,450244.0,30.79,39621.9449946,0.530862068966,39622.4758567,39621.9980808,39621.9503032
66,random,0.8,1154609.0,36.94,6139.98415513,0.636896551724,6140.62105168,6140.04784478,6139.9905241
66,random,0.9,2629128.0,46.61,855.815991887,0.803620689655,856.619612577,855.896353956,855.824028094
67,random,0.2,67.0,11.45,139684.450745,0.229,139684.679745,139684.473645,139684.453035
67,random,0.3,1218.0,12.03,3694.53936808,0.2406,3694.77996808,3694.56342808,3694.54177408
67,random,0.4,9158.0,14.24,14528.3617559,0.2848,14528.6465559,14528.3902359,14528.3646039
67,random,0.5,43905.0,15.83,45526.5944559,0.3166,45526.9110559,45526.6261159,45526.5976219
67,random,0.6,155265.0,17.92,16814.3312382,0.3584,16814.6896382,16814.3670782,16814.3348222
67,random,0.7,459116.0,21.61,21536.6279037,0.4322,21537.0601037,21536.6711237,21536.6322257
67,random,0.8,1156129.0,24.72,32836.5836649,0.4944,32837.0780649,32836.6331049,32836.5886089
67,random,0.9,2648247.0,29.83,5435.94776783,0.5966,5436.54436783,5436.00742783,5435.95373383
68,random,0.3,1185.0,10.75,92751.4459369,0.282894736842,92751.7288317,92751.4742264,92751.4487659
68,random,0.4,9233.0,12.74,120770.827702,0.335263157895,120771.162965,120770.861228,120770.831054
68,random,0.5,42647.0,13.77,53564.3974317,0.362368421053,53564.7598002,53564.4336686,53564.4010554
68,random,0.6,153038.0,14.84,35161.0897564,0.390526315789,35161.4802827,35161.128809,35161.0936617
68,random,0.7,451355.0,17.65,11589.669466,0.464473684211,11590.1339397,11589.7159133,11589.6741107
68,random,0.8,1149609.0,19.71,3067.2006475,0.518684210526,3067.71933171,3067.25251592,3067.20583434
68,random,0.9,2628912.0,23.37,14991.8332507,0.615,14992.4482507,14991.8947507,14991.8394007
69,random,0.2,60.0,8.16,558003.239473,0.302222222222,558003.541695,558003.269695,558003.242495
69,random,0.3,1188.0,9.05,5410.63647842,0.335185185185,5410.97166361,5410.66999694,5410.63983028
69,random,0.4,9068.0,9.18,105329.802621,0.34,105330.142621,105329.836621,105329.806021
69,random,0.5,42761.0,9.88,45463.657477,0.365925925926,45464.0234029,45463.6940696,45463.6611363
69,random,0.6,155582.0,10.61,139787.304797,0.392962962963,139787.69776,139787.344093,139787.308727
69,random,0.7,448344.0,11.78,36510.3344794,0.436296296296,36510.7707757,36510.378109,36510.3388424
69,random,0.8,1142028.0,13.78,45395.0563548,0.51037037037,45395.5667251,45395.1073918,45395.0614585
69,random,0.9,2582915.0,15.19,3494.47610108,0.562592592593,3495.03869367,3494.53236034,3494.48172701
70,random,0.3,1226.0,14.79,12610.6804062,0.214347826087,12610.894754,12610.701841,12610.6825497
70,random,0.4,8956.0,17.15,127894.426525,0.248550724638,127894.675076,127894.45138,127894.42901
70,random,0.5,43692.0,21.18,1568.06076834,0.306956521739,1568.36772487,1568.091464,1568.06383791
70,random,0.6,155571.0,24.15,25962.6163273,0.35,25962.9663273,25962.6513273,25962.6198273
70,random,0.7,457524.0,30.57,17752.6895055,0.443043478261,17753.132549,17752.7338098,17752.6939359
70,random,0.8,1163634.0,34.1,17144.5122761,0.494202898551,17145.006479,17144.5616964,17144.5172182
70,random,0.9,2661708.0,45.33,2646.0461142,0.656956521739,2646.70307072,2646.11180985,2646.05268376
71,random,0.3,1175.0,15.24,159560.720655,0.254,159560.974655,159560.746055,159560.723195
71,random,0.4,8940.0,17.44,78168.4592599,0.290666666667,78168.7499266,78168.4883266,78168.4621666
71,random,0.5,42856.0,20.42,48400.1300991,0.340333333333,48400.4704324,48400.1641324,48400.1335024
71,random,0.6,154121.0,24.57,18072.12816,0.4095,18072.53766,18072.16911,18072.132255
71,random,0.7,453364.0,24.21,8675.83549926,0.4035,8676.23899926,8675.87584926,8675.83953426
71,random,0.8,1152000.0,31.59,13087.8214749,0.5265,13088.3479749,13087.8741249,13087.8267399
71,random,0.9,2631185.0,37.57,1661.40855196,0.626166666667,1662.03471862,1661.47116862,1661.41481362
0,randomEdge,0.1,5534.0,9.62,72718.4485228,0.343571428571,72718.7920942,72718.4828799,72718.4519585
0,randomEdge,0.2,44127.0,9.63,33125.8846225,0.343928571429,33126.2285511,33125.9190154,33125.8880618
0,randomEdge,0.3,147464.0,12.11,11806.5253701,0.4325,11806.9578701,11806.5686201,11806.5296951
0,randomEdge,0.4,351343.0,12.42,19867.0164087,0.443571428571,19867.4599802,19867.0607659,19867.0208444
0,randomEdge,0.5,686211.0,14.19,22933.624578,0.506785714286,22934.1313637,22933.6752566,22933.6296458
0,randomEdge,0.6,1179241.0,15.4,2132.37955687,0.55,2132.92955687,2132.43455687,2132.38505687
0,randomEdge,0.7,1877270.0,14.08,15124.0741414,0.502857142857,15124.5769985,15124.1244271,15124.0791699
0,randomEdge,0.8,2792704.0,15.82,921.971713435,0.565,922.536713435,922.028213435,921.977363435
0,randomEdge,0.9,3975449.0,19.04,3163.81398745,0.68,3164.49398745,3163.88198745,3163.82078745
1,randomEdge,0.1,5449.0,8.56,45058.6535961,0.317037037037,45058.9706331,45058.6852998,45058.6567665
1,randomEdge,0.2,44038.0,9.18,79177.4619622,0.34,79177.8019622,79177.4959622,79177.4653622
1,randomEdge,0.3,147360.0,10.39,41463.1324084,0.384814814815,41463.5172232,41463.1708899,41463.1362565
1,randomEdge,0.4,348776.0,11.13,37035.6808303,0.412222222222,37036.0930526,37035.7220526,37035.6849526
1,randomEdge,0.5,679427.0,12.52,25971.050065,0.463703703704,25971.5137687,25971.0964354,25971.054702
1,randomEdge,0.6,1172952.0,13.25,25938.18763,0.490740740741,25938.6783708,25938.2367041,25938.1925374
1,randomEdge,0.7,1852152.0,13.77,841.099311716,0.51,841.609311716,841.150311716,841.104411716
1,randomEdge,0.8,2762435.0,14.81,1010.57333638,0.548518518519,1011.1218549,1010.62818823,1010.57882156
1,randomEdge,0.9,3930336.0,15.76,1568.17922675,0.583703703704,1568.76293046,1568.23759712,1568.18506379
2,randomEdge,0.1,5577.0,8.47,197678.94478,0.325769230769,197679.270549,197678.977357,197678.948038
2,randomEdge,0.2,43664.0,9.0,57719.8543784,0.346153846154,57720.2005323,57719.8889938,57719.85784
2,randomEdge,0.3,148186.0,9.39,96879.7735143,0.361153846154,96880.1346681,96879.8096297,96879.7771258
2,randomEdge,0.4,349040.0,10.43,66121.5762696,0.401153846154,66121.9774235,66121.616385,66121.5802812
2,randomEdge,0.5,677593.0,10.67,36334.1258821,0.410384615385,36334.5362667,36334.1669205,36334.1299859
2,randomEdge,0.6,1171036.0,11.53,42072.5024225,0.443461538462,42072.9458841,42072.5467687,42072.5068571
